Map Key,Path Key,File,Layer,Path Name,Vertices,Start Lon,Start Lat,End Lon,End Lat,WKT
1gHUPcrsaFH_yc2pjp-VaDU1WsEbVJUJf,1gHUPcrsaFH_yc2pjp-VaDU1WsEbVJUJf-L1,2025.EIS.000099.kmz,"Directions from Starlight Sweaters Ltd. (Labib Group to Vogra Bypass school field, Dhaka - Mymensingh Road, Gazipur","Directions from Starlight Sweaters Ltd. (Labib Group to Vogra Bypass school field, Dhaka - Mymensingh Road, Gazipur",122,90.37725,23.97878,90.38052,23.97729,"LINESTRING(90.37725 23.97878,90.37777 23.97882,90.37791 23.97887,90.37808 23.97888,90.37805 23.9783,90.37805 23.97818,90.37805 23.9778,90.37805 23.97762,90.37804 23.97748,90.3804 23.97754,90.38056 23.97755,90.3808 23.97755,90.38078 23.97743,90.38072 23.97637,90.38072 23.97627,90.38067 23.97538,90.38061 23.97468,90.38061 23.97467,90.38055 23.97409,90.38053 23.97377,90.38051 23.9736,90.38051 23.97358,90.38049 23.97323,90.38044 23.97251,90.38041 23.97196,90.3804 23.97179,90.38039 23.97172,90.38038 23.97165,90.38038 23.97162,90.38038 23.9716,90.38033 23.97094,90.38031 23.9704,90.38031 23.96978,90.38026 23.96907,90.38024 23.96799,90.38024 23.96798,90.38021 23.96691,90.38021 23.96689,90.38021 23.96676,90.38021 23.96634,90.38022 23.96592,90.38025 23.96546,90.38031 23.96487,90.38041 23.96397,90.38057 23.9624,90.38062 23.96199,90.38064 23.96181,90.38066 23.96163,90.38073 23.96092,90.38087 23.95972,90.38089 23.95954,90.38096 23.95865,90.38096 23.9586,90.38103 23.95776,90.38103 23.95771,90.38104 23.95758,90.38111 23.95681,90.38117 23.95613,90.3812 23.95579,90.38121 23.9556,90.38125 23.95497,90.3813 23.95367,90.38114 23.9537,90.38111 23.95442,90.3811 23.95478,90.38109 23.95494,90.38107 23.95544,90.38105 23.95568,90.38104 23.95575,90.38102 23.95603,90.38097 23.95665,90.38089 23.9575,90.38088 23.95754,90.38081 23.95836,90.38078 23.95861,90.3807 23.95941,90.38058 23.96084,90.38052 23.96157,90.38051 23.96168,90.38049 23.96186,90.38042 23.96239,90.38033 23.96314,90.38024 23.96389,90.38013 23.96478,90.38012 23.96486,90.38009 23.96522,90.38006 23.96545,90.38005 23.9656,90.38004 23.96576,90.38004 23.96591,90.38005 23.96621,90.38007 23.9665,90.38008 23.96713,90.3801 23.96803,90.38014 23.96953,90.38015 23.96979,90.38018 23.97055,90.38021 23.97129,90.38021 23.97141,90.38021 23.97144,90.38021 23.9715,90.3802 23.97162,90.38021 23.97207,90.38023 23.97242,90.38026 23.97272,90.38029 23.97307,90.38031 23.97334,90.38034 23.97374,90.38038 23.97414,90.38043 23.97468,90.3805 23.97556,90.38051 23.97624,90.38051 23.97627,90.38049 23.97638,90.38048 23.97645,90.38048 23.97657,90.38048 23.9767,90.38049 23.97686,90.3805 23.97702,90.38051 23.97718,90.38052 23.97726,90.38052 23.97729)"
1jTVvCGwxEVldCc6xBc9xw4wh99_Am7AM,1jTVvCGwxEVldCc6xBc9xw4wh99_Am7AM-L2,2026.EIS.000146.kmz,"Directions from JHVV+6FC, N1, Sonargaon, Bangladesh to ZAHEEN KNITWEARS LTD., Madanpur, N1, Bandar, N1","Directions from JHVV+6FC, N1, Sonargaon, Bangladesh to ZAHEEN KNITWEARS LTD., Madanpur, N1, Bandar, N1",818,90.59317,23.64344,90.54956,23.68748,"LINESTRING(90.59317 23.64344,90.59319 23.64331,90.5932 23.64327,90.59323 23.6431,90.59327 23.64296,90.59331 23.64282,90.59333 23.64278,90.59335 23.64271,90.59336 23.64266,90.59335 23.64261,90.59335 23.6425,90.59333 23.64242,90.59328 23.64225,90.59324 23.64217,90.59323 23.64215,90.59321 23.64213,90.5932 23.64212,90.59317 23.64211,90.59311 23.64212,90.59303 23.64214,90.59278 23.64218,90.59267 23.64218,90.59259 23.64218,90.59252 23.64218,90.59239 23.64219,90.59229 23.64219,90.59219 23.6422,90.5921 23.64221,90.59202 23.64224,90.59192 23.64227,90.59183 23.64227,90.59163 23.64226,90.5915 23.64223,90.59143 23.6422,90.59182 23.64147,90.59192 23.64128,90.59217 23.64083,90.5923 23.64059,90.59248 23.64026,90.5927 23.63983,90.59342 23.63842,90.5935 23.63825,90.59359 23.63809,90.59374 23.63781,90.59376 23.63777,90.59389 23.6375,90.59392 23.63744,90.594 23.63728,90.59403 23.63722,90.5942 23.63689,90.59423 23.63683,90.59433 23.63662,90.59438 23.63653,90.59447 23.63641,90.59455 23.63629,90.59465 23.63618,90.59475 23.63607,90.5949 23.63591,90.59509 23.63574,90.59611 23.63489,90.59623 23.6348,90.59669 23.63443,90.597 23.63419,90.59731 23.63393,90.59763 23.63366,90.59778 23.63355,90.59844 23.63297,90.59893 23.63254,90.59924 23.63228,90.59954 23.63203,90.60023 23.63151,90.60045 23.63133,90.60076 23.63108,90.60093 23.63094,90.60107 23.63083,90.60124 23.63069,90.60135 23.63059,90.60157 23.63038,90.60172 23.6302,90.60201 23.62981,90.60219 23.62953,90.6023 23.62934,90.6024 23.62919,90.60255 23.62895,90.60268 23.62874,90.60284 23.62848,90.60293 23.62835,90.60299 23.62825,90.60349 23.62748,90.60372 23.62711,90.60382 23.62695,90.60397 23.62673,90.60399 23.62669,90.60493 23.62525,90.60514 23.62491,90.60529 23.62467,90.60535 23.62458,90.60538 23.62451,90.60548 23.62437,90.60555 23.62422,90.6056 23.62416,90.60563 23.62411,90.60567 23.62406,90.60573 23.62399,90.60581 23.62387,90.60587 23.62377,90.6059 23.6237,90.60599 23.62356,90.60603 23.62349,90.60634 23.62298,90.60647 23.62278,90.60667 23.62247,90.60676 23.62233,90.60702 23.62193,90.60714 23.62176,90.60739 23.62142,90.60775 23.62087,90.60788 23.62068,90.60796 23.62054,90.60803 23.62039,90.60809 23.62029,90.60816 23.62015,90.60821 23.62008,90.60825 23.62002,90.60829 23.61996,90.60832 23.61992,90.60836 23.61988,90.60839 23.61985,90.60848 23.61972,90.60877 23.6193,90.60894 23.61903,90.60914 23.61867,90.6092 23.61857,90.60927 23.61842,90.60935 23.61825,90.60942 23.61812,90.60944 23.61808,90.60947 23.61802,90.60994 23.61711,90.61019 23.61662,90.61043 23.61622,90.61089 23.61533,90.61105 23.61499,90.61114 23.61466,90.61119 23.61442,90.61123 23.61397,90.61124 23.61379,90.61132 23.61289,90.61135 23.61247,90.61137 23.61235,90.61139 23.61218,90.61141 23.61208,90.61142 23.612,90.61145 23.61182,90.61146 23.6118,90.61153 23.61149,90.61159 23.61127,90.61172 23.61096,90.61183 23.61069,90.61236 23.60964,90.6124 23.60955,90.61244 23.60946,90.61251 23.60929,90.61257 23.60913,90.61274 23.60879,90.61282 23.60863,90.6129 23.60846,90.61298 23.6083,90.61305 23.60816,90.61331 23.60764,90.61339 23.60748,90.61352 23.60721,90.61392 23.60639,90.61404 23.60615,90.61416 23.60591,90.61426 23.60568,90.61469 23.6048,90.61536 23.60341,90.61541 23.60332,90.61586 23.60242,90.61595 23.60223,90.61595 23.60222,90.61604 23.60206,90.61621 23.60174,90.6163 23.60158,90.6166 23.60115,90.61686 23.60086,90.61722 23.60054,90.61731 23.60049,90.61747 23.6004,90.61776 23.60024,90.61833 23.59996,90.61912 23.59957,90.61922 23.59952,90.62044 23.59899,90.62091 23.59876,90.6214 23.59854,90.62168 23.59839,90.62207 23.59817,90.62261 23.59783,90.62253 23.5977,90.62192 23.59809,90.62146 23.59834,90.62038 23.59887,90.61921 23.59941,90.61895 23.59953,90.61878 23.59961,90.61845 23.59975,90.61828 23.59984,90.61796 23.59997,90.61752 23.60021,90.61715 23.60043,90.61693 23.60059,90.61666 23.60086,90.61642 23.60113,90.61622 23.60138,90.61589 23.60199,90.61581 23.60216,90.61524 23.60331,90.61468 23.60445,90.61399 23.60587,90.61379 23.60629,90.61298 23.60794,90.6129 23.60809,90.61282 23.60826,90.6127 23.60851,90.61258 23.60875,90.61257 23.60877,90.61243 23.60908,90.61242 23.6091,90.61228 23.6094,90.61224 23.60948,90.61221 23.60955,90.61205 23.60988,90.61182 23.61035,90.61163 23.61074,90.61148 23.61116,90.61146 23.61122,90.61135 23.61155,90.61129 23.61184,90.61121 23.6124,90.61108 23.61389,90.61102 23.6146,90.61086 23.61506,90.61071 23.61531,90.61056 23.61563,90.61031 23.61597,90.6102 23.61612,90.6099 23.61653,90.60937 23.61732,90.60929 23.61751,90.60918 23.61785,90.60914 23.61798,90.60911 23.61806,90.60911 23.61807,90.60908 23.61815,90.60903 23.61832,90.60899 23.61843,90.60895 23.61858,90.60881 23.61895,90.6088 23.61899,90.60876 23.61906,90.60847 23.61955,90.6084 23.61967,90.60819 23.61993,90.60817 23.61997,90.60805 23.62014,90.60789 23.62044,90.60782 23.62058,90.60721 23.62151,90.60705 23.62176,90.6066 23.62243,90.606 23.62336,90.60599 23.62339,90.6058 23.62367,90.60538 23.62434,90.60534 23.6244,90.6051 23.6248,90.60499 23.62498,90.60487 23.62516,90.60467 23.62547,90.60407 23.6264,90.60375 23.62688,90.60356 23.62717,90.60327 23.62763,90.60318 23.62778,90.60287 23.62825,90.60257 23.62872,90.60233 23.6291,90.60212 23.62944,90.60196 23.62968,90.60192 23.62974,90.60184 23.62986,90.60178 23.62995,90.60167 23.63008,90.60149 23.6303,90.6014 23.63039,90.60126 23.63053,90.60107 23.6307,90.60012 23.63149,90.59976 23.63176,90.59941 23.63204,90.59908 23.63231,90.59889 23.63247,90.59839 23.63289,90.59814 23.63308,90.59768 23.63348,90.59752 23.63361,90.59728 23.63382,90.59706 23.634,90.59691 23.63413,90.59642 23.63453,90.5961 23.6348,90.59592 23.63495,90.59559 23.63522,90.59545 23.63532,90.59539 23.63537,90.59496 23.63574,90.59484 23.63585,90.59476 23.63592,90.59459 23.6361,90.59452 23.63618,90.5944 23.63634,90.59438 23.63638,90.59431 23.63648,90.59427 23.63654,90.59421 23.63663,90.59412 23.63681,90.59411 23.63684,90.59394 23.63715,90.59372 23.63763,90.59358 23.63791,90.59352 23.63803,90.59343 23.63819,90.59321 23.63862,90.59312 23.63881,90.59302 23.639,90.59293 23.63919,90.59277 23.63948,90.59262 23.63977,90.59262 23.63978,90.59261 23.63979,90.59216 23.64062,90.59182 23.64127,90.59182 23.64129,90.59177 23.64138,90.59173 23.64145,90.59167 23.64156,90.59144 23.64198,90.59143 23.64199,90.59135 23.64214,90.59129 23.64225,90.59119 23.64244,90.59114 23.64254,90.59111 23.6426,90.59066 23.6434,90.59025 23.64419,90.59022 23.64425,90.59003 23.64461,90.58992 23.64481,90.58982 23.64499,90.58964 23.64532,90.58959 23.64542,90.58935 23.64587,90.58931 23.64596,90.58918 23.64621,90.58902 23.64647,90.5889 23.64668,90.58876 23.64686,90.58863 23.64702,90.58848 23.64719,90.58847 23.64719,90.58834 23.64733,90.58828 23.64738,90.58819 23.64746,90.58802 23.64759,90.58788 23.64768,90.58757 23.64788,90.58755 23.64789,90.58754 23.64789,90.5874 23.64798,90.58739 23.64799,90.58738 23.64799,90.58723 23.64809,90.58708 23.64819,90.58664 23.64845,90.5864 23.64859,90.58626 23.64868,90.58601 23.64883,90.58595 23.64887,90.58557 23.64908,90.58546 23.64915,90.58482 23.64956,90.58449 23.64975,90.58439 23.6498,90.58416 23.64995,90.58411 23.64999,90.58336 23.65041,90.583 23.65063,90.5829 23.65069,90.58251 23.65093,90.58156 23.65152,90.58137 23.65163,90.58088 23.65192,90.58026 23.65229,90.58009 23.65239,90.58006 23.6524,90.58004 23.65242,90.57957 23.65268,90.57912 23.65293,90.57908 23.65295,90.57864 23.65319,90.57859 23.65321,90.57809 23.65349,90.57775 23.6537,90.57757 23.65381,90.57682 23.65428,90.5761 23.65478,90.57541 23.65529,90.57526 23.65539,90.57475 23.65572,90.5747 23.65574,90.57411 23.65611,90.57371 23.65638,90.57362 23.65643,90.57329 23.65663,90.5729 23.65689,90.5725 23.6572,90.57226 23.65737,90.57195 23.65761,90.5717 23.65783,90.57148 23.65796,90.57109 23.65821,90.5703 23.6587,90.56948 23.65921,90.56918 23.65941,90.56867 23.6597,90.56844 23.65982,90.56832 23.65987,90.56779 23.66011,90.56706 23.66043,90.5668 23.66056,90.56664 23.66064,90.56623 23.66089,90.56614 23.66094,90.56582 23.66113,90.56515 23.66161,90.56502 23.66171,90.56475 23.66196,90.56454 23.66216,90.56443 23.66228,90.56435 23.66238,90.5643 23.66244,90.56418 23.6626,90.56405 23.66278,90.56393 23.66296,90.5637 23.66336,90.56356 23.66363,90.56347 23.66381,90.56301 23.66463,90.56286 23.66493,90.56226 23.66606,90.56198 23.66662,90.56184 23.66689,90.56132 23.66788,90.5609 23.6687,90.56083 23.66885,90.56025 23.67,90.56018 23.67013,90.5599 23.6707,90.55961 23.67128,90.55959 23.67131,90.5594 23.67169,90.55933 23.67182,90.55903 23.67242,90.55881 23.67282,90.55857 23.67327,90.5585 23.6734,90.55823 23.67392,90.55819 23.674,90.55814 23.67408,90.55795 23.67445,90.55776 23.67479,90.55756 23.67517,90.55749 23.67531,90.55716 23.67593,90.55695 23.67633,90.55621 23.67731,90.55586 23.67793,90.55577 23.67808,90.55566 23.67839,90.55555 23.67867,90.55544 23.6789,90.55532 23.67924,90.55513 23.67975,90.55478 23.68041,90.55427 23.68136,90.55407 23.68173,90.5536 23.68262,90.55357 23.68268,90.55327 23.68323,90.55305 23.68355,90.55291 23.68373,90.55234 23.68432,90.55216 23.68451,90.55152 23.68519,90.55139 23.68532,90.55139 23.68533,90.5512 23.68552,90.55066 23.6861,90.55 23.68685,90.5498 23.68707,90.54937 23.68754,90.5491 23.68783,90.54875 23.6882,90.54814 23.68888,90.54811 23.6889,90.54791 23.68911,90.54783 23.6892,90.54766 23.68937,90.54732 23.68967,90.54716 23.68981,90.54683 23.69013,90.54679 23.69017,90.54661 23.69035,90.54643 23.69047,90.5464 23.69049,90.5463 23.69055,90.54619 23.69061,90.54609 23.69066,90.546 23.6907,90.54577 23.69079,90.54576 23.69079,90.54565 23.69083,90.54433 23.69123,90.54369 23.69143,90.54343 23.69151,90.54246 23.6918,90.54221 23.69188,90.54113 23.69221,90.54054 23.69238,90.54034 23.69244,90.54005 23.69255,90.53994 23.6926,90.53981 23.69266,90.53962 23.69276,90.5394 23.69288,90.5391 23.69308,90.53869 23.6934,90.53766 23.69425,90.5375 23.69438,90.53695 23.69484,90.53649 23.69522,90.53565 23.6959,90.53522 23.69623,90.53456 23.69673,90.53376 23.69737,90.53352 23.69755,90.53301 23.69795,90.53285 23.69809,90.53246 23.6984,90.53 23.70039,90.52986 23.7005,90.52897 23.7012,90.52806 23.70193,90.52727 23.70255,90.5268 23.70291,90.52673 23.70297,90.5265 23.70316,90.52617 23.70342,90.52553 23.70393,90.52465 23.70464,90.52451 23.70472,90.5242 23.70494,90.52414 23.70499,90.52398 23.7051,90.52375 23.70522,90.52346 23.70536,90.52331 23.70542,90.52311 23.70548,90.52296 23.70551,90.52264 23.70558,90.52233 23.70563,90.52214 23.70564,90.52198 23.70564,90.52181 23.70565,90.52165 23.70564,90.52149 23.70562,90.5212 23.70558,90.52099 23.70554,90.52077 23.70548,90.52055 23.70541,90.52026 23.70529,90.51993 23.70509,90.51974 23.70497,90.51945 23.70477,90.51924 23.70462,90.51899 23.7044,90.51878 23.70423,90.51869 23.70417,90.51859 23.70409,90.5184 23.70392,90.51831 23.70385,90.518 23.70358,90.51798 23.70356,90.51773 23.70335,90.51769 23.70331,90.51762 23.70326,90.51759 23.70323,90.51754 23.70319,90.51739 23.70308,90.51732 23.70302,90.51725 23.70296,90.5171 23.70285,90.51704 23.70281,90.51695 23.70273,90.51677 23.70259,90.51663 23.70249,90.51635 23.70227,90.51623 23.70218,90.51611 23.70208,90.51595 23.70195,90.51565 23.7017,90.5155 23.70158,90.51509 23.70122,90.51507 23.7012,90.51493 23.7011,90.51492 23.70109,90.51475 23.70097,90.51411 23.70048,90.51417 23.70047,90.51422 23.70047,90.51427 23.70048,90.51432 23.70051,90.51441 23.70056,90.51448 23.7006,90.51459 23.70066,90.51491 23.70089,90.51516 23.70106,90.51541 23.70123,90.51542 23.70123,90.51553 23.70131,90.51558 23.70134,90.5156 23.70135,90.51574 23.70145,90.51586 23.70153,90.51614 23.7017,90.51627 23.70179,90.51632 23.70182,90.51639 23.70191,90.51637 23.702,90.51635 23.70207,90.51633 23.70212,90.51624 23.70223,90.51624 23.70224,90.51622 23.70225,90.5162 23.70228,90.51618 23.70231,90.51616 23.70232,90.51615 23.70233,90.5161 23.70236,90.51606 23.70239,90.51601 23.70241,90.51595 23.70243,90.51586 23.70244,90.51571 23.70231,90.51554 23.70213,90.51537 23.702,90.51524 23.7019,90.515 23.70175,90.51482 23.70164,90.51479 23.70161,90.51475 23.70157,90.51474 23.70155,90.51474 23.7015,90.51476 23.70146,90.51478 23.70142,90.51482 23.7014,90.51487 23.70139,90.51491 23.70139,90.51493 23.70139,90.51499 23.70142,90.5151 23.7015,90.51527 23.70164,90.5154 23.70176,90.51545 23.70179,90.51548 23.7018,90.5155 23.70179,90.51554 23.70177,90.51569 23.70189,90.51586 23.70203,90.51596 23.7021,90.51606 23.7022,90.51612 23.70224,90.51626 23.70237,90.51651 23.70259,90.51666 23.7027,90.51681 23.70282,90.51686 23.70286,90.51711 23.70305,90.51726 23.70317,90.51729 23.7032,90.5174 23.70329,90.51744 23.70332,90.51755 23.70341,90.51765 23.70348,90.51785 23.70364,90.51799 23.70376,90.51814 23.70388,90.51829 23.704,90.51854 23.7042,90.51863 23.70429,90.51872 23.70437,90.51934 23.70492,90.51943 23.70494,90.51947 23.70496,90.51952 23.705,90.51959 23.70505,90.51982 23.70521,90.52008 23.70537,90.5201 23.70539,90.52028 23.70547,90.52046 23.70555,90.52082 23.70569,90.52098 23.70574,90.52111 23.70577,90.52123 23.7058,90.5213 23.70581,90.52139 23.70582,90.52153 23.70584,90.52167 23.70586,90.52185 23.70586,90.52207 23.70586,90.52241 23.70583,90.5227 23.70579,90.52301 23.70571,90.52328 23.70563,90.52349 23.70554,90.52368 23.70544,90.52395 23.70528,90.52402 23.70523,90.52411 23.70517,90.52423 23.70509,90.52436 23.70499,90.5245 23.70486,90.52463 23.70475,90.52466 23.70474,90.5248 23.70469,90.52515 23.70435,90.52534 23.70419,90.52593 23.70372,90.52639 23.70336,90.52653 23.70325,90.52687 23.70297,90.52692 23.70293,90.52806 23.70203,90.52811 23.70199,90.52904 23.70125,90.52994 23.70053,90.53 23.70048,90.53006 23.70044,90.53023 23.7003,90.53029 23.70025,90.53109 23.69961,90.53154 23.69925,90.53202 23.69885,90.5322 23.6987,90.53243 23.69852,90.53261 23.69837,90.53282 23.69821,90.53293 23.69813,90.53307 23.69802,90.53337 23.69778,90.53382 23.69742,90.53485 23.69662,90.53527 23.69629,90.53585 23.69582,90.53629 23.69546,90.53647 23.69533,90.53702 23.69488,90.53708 23.69484,90.53775 23.69428,90.53808 23.69402,90.53842 23.69373,90.53892 23.69332,90.53917 23.69313,90.53931 23.69303,90.53943 23.69296,90.53973 23.69279,90.53998 23.69267,90.54017 23.69259,90.54058 23.69245,90.54095 23.69234,90.54116 23.69228,90.54185 23.69207,90.54227 23.69196,90.54306 23.69171,90.54328 23.69164,90.54358 23.69154,90.54473 23.6912,90.54528 23.69104,90.54579 23.69089,90.54593 23.69084,90.54611 23.69076,90.54635 23.69064,90.54656 23.69052,90.54667 23.69043,90.54675 23.69035,90.54703 23.69009,90.54734 23.6898,90.54749 23.68967,90.54788 23.68929,90.54814 23.68901,90.54817 23.68897,90.54845 23.68867,90.54883 23.68827,90.54896 23.68812,90.54956 23.68748)"
1vYFbPqg4gcr_UcRMIUWaa-HkWd0JZKBC,1vYFbPqg4gcr_UcRMIUWaa-HkWd0JZKBC-L3,2025.EIS.000112.kmz,"Directions from Taqwa Fabrics Ltd. and Lantabur Apparels Ltd., Mawna to 5CX5+QV9, Mawna, Bangladesh","Directions from Taqwa Fabrics Ltd. and Lantabur Apparels Ltd., Mawna to 5CX5+QV9, Mawna, Bangladesh",54,90.4068,24.19578,90.40889,24.19892,"LINESTRING(90.4068 24.19578,90.407 24.19579,90.40702 24.19579,90.40702 24.19581,90.40702 24.1959,90.40723 24.19591,90.40725 24.19591,90.40726 24.19592,90.40727 24.19593,90.40728 24.19614,90.40728 24.19617,90.40728 24.19618,90.40729 24.19621,90.4073 24.19623,90.4073 24.19625,90.4073 24.19627,90.40731 24.19643,90.40734 24.19668,90.40735 24.19684,90.40767 24.1968,90.40771 24.19679,90.40803 24.19676,90.40822 24.19676,90.40833 24.19676,90.40838 24.19676,90.40851 24.19675,90.40853 24.19674,90.40861 24.19672,90.40868 24.19671,90.40877 24.19669,90.40894 24.19666,90.40955 24.19658,90.40993 24.19653,90.41011 24.19652,90.41011 24.19655,90.41011 24.19672,90.41009 24.19691,90.41008 24.19698,90.41008 24.19703,90.41007 24.19706,90.41006 24.19713,90.41005 24.19716,90.41003 24.19724,90.40998 24.19747,90.4099 24.19786,90.40988 24.19796,90.40986 24.19808,90.40985 24.19812,90.40985 24.19815,90.40987 24.19827,90.40994 24.19867,90.41 24.19893,90.40943 24.19896,90.40889 24.19892)"
11nVksis7vf5vuATeV55TT6X7Zk3jU1O7,11nVksis7vf5vuATeV55TT6X7Zk3jU1O7-L4,2025.EIS.000052.kmz,"Directions from Ayet Ali Udayon Academy to ANANTA Casual Wear Ltd., Dhaka - Mymensingh Highway, Netrokona","Directions from Ayet Ali Udayon Academy to ANANTA Casual Wear Ltd., Dhaka - Mymensingh Highway, Netrokona",32,90.38737,23.92986,90.38928,23.92901,"LINESTRING(90.38737 23.92986,90.38739 23.92984,90.3874 23.92983,90.38749 23.92949,90.38749 23.92948,90.38749 23.92947,90.38749 23.92946,90.38748 23.92946,90.38746 23.92946,90.38745 23.92945,90.38744 23.92945,90.38744 23.92944,90.38744 23.92942,90.38744 23.9294,90.38746 23.92924,90.38767 23.92923,90.38777 23.92922,90.38788 23.92923,90.38801 23.92924,90.3882 23.92926,90.38835 23.92928,90.38844 23.92929,90.38851 23.92931,90.38866 23.92939,90.3888 23.92948,90.3889 23.92953,90.38912 23.92903,90.38954 23.92805,90.38969 23.92808,90.38936 23.92881,90.3893 23.92897,90.38928 23.92901)"
1mCadOG6blzVrPXs3nOU7BOYD219jIgFr,1mCadOG6blzVrPXs3nOU7BOYD219jIgFr-L5,2025.EIS.000086.kmz,"Directions from 24.172777, 90.432865 to Golden Refit Garments Ltd. (Factory), Dhaka - Mymensingh Road, গাজীপুর","Directions from 24.172777, 90.432865 to Golden Refit Garments Ltd. (Factory), Dhaka - Mymensingh Road, গাজীপুর",102,90.43287,24.17278,90.42703,24.16743,"LINESTRING(90.43287 24.17278,90.43287 24.17266,90.43287 24.17263,90.43285 24.1726,90.43284 24.17259,90.43272 24.17255,90.43269 24.17253,90.43268 24.17251,90.43267 24.17248,90.43268 24.17231,90.4327 24.17189,90.43272 24.17155,90.43265 24.17154,90.43261 24.17151,90.43257 24.17147,90.43272 24.17138,90.43301 24.17117,90.43327 24.17101,90.43332 24.17098,90.43325 24.17058,90.43324 24.17055,90.43323 24.17055,90.43323 24.17054,90.4331 24.17048,90.43308 24.17047,90.43307 24.17046,90.43305 24.17043,90.43305 24.17041,90.43305 24.17039,90.43307 24.16996,90.43306 24.16991,90.43306 24.1699,90.43306 24.16989,90.43305 24.16989,90.43303 24.16988,90.43302 24.16987,90.43301 24.16987,90.43299 24.16986,90.43284 24.16984,90.43252 24.1698,90.43169 24.16968,90.43128 24.16963,90.43129 24.16929,90.43129 24.16897,90.43132 24.16881,90.43146 24.1681,90.43133 24.1679,90.43126 24.16778,90.43108 24.16773,90.43102 24.16771,90.43095 24.16768,90.43091 24.16766,90.43086 24.16764,90.4306 24.16757,90.43058 24.16757,90.43047 24.16754,90.43039 24.16751,90.43016 24.16747,90.43004 24.16745,90.42999 24.16744,90.42993 24.16742,90.42969 24.16737,90.42961 24.16735,90.42947 24.16732,90.42939 24.16731,90.42931 24.16729,90.42905 24.16726,90.42877 24.16724,90.42866 24.16723,90.42854 24.16724,90.42835 24.16725,90.42813 24.16727,90.42816 24.16701,90.42822 24.16618,90.42823 24.16603,90.42827 24.16564,90.4283 24.16517,90.42831 24.16506,90.42835 24.16505,90.4284 24.16502,90.42841 24.165,90.42841 24.16494,90.42843 24.16489,90.42837 24.16489,90.42831 24.16489,90.42824 24.16489,90.42823 24.16489,90.42817 24.16488,90.42811 24.16488,90.42805 24.16488,90.42804 24.16499,90.42807 24.165,90.4281 24.165,90.42816 24.165,90.42815 24.16508,90.42812 24.16567,90.42806 24.16657,90.42802 24.16708,90.42799 24.1674,90.42778 24.1674,90.42739 24.16742,90.42703 24.16743)"
1OTZcz0lqnpdDYNFf23qB9D4mrOJvAprk,1OTZcz0lqnpdDYNFf23qB9D4mrOJvAprk-L6,2025.EIS.000059.kmz,"Directions from Lariz Fashion Ltd./লারিজ ফ্যাশন লিমিটেড, Bandar to Gausia Khairia Jame Mosque","Directions from Lariz Fashion Ltd./লারিজ ফ্যাশন লিমিটেড, Bandar to Gausia Khairia Jame Mosque",19,90.54823,23.68919,90.54849,23.68804,"LINESTRING(90.54823 23.68919,90.54814 23.68901,90.54788 23.68929,90.54749 23.68967,90.54734 23.6898,90.54703 23.69009,90.54675 23.69035,90.54667 23.69043,90.54661 23.69035,90.54679 23.69017,90.54683 23.69013,90.54716 23.68981,90.54732 23.68967,90.54766 23.68937,90.54783 23.6892,90.54807 23.68895,90.54811 23.6889,90.54875 23.6882,90.54849 23.68804)"
